CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE
50047806,DING,MANHATTAN,234,W 48TH ST,10036,2122650828,Chinese,8/8/17,Violations were cited in the following area(s).,09B,Thawing procedures improper.,Not Critical,12,A,8/8/17,10/25/17,Cycle Inspection / Re-inspection
50056748,YUMMY CHINESE,QUEENS,1717,CORNELIA ST,11385,7183868883,Chinese,10/14/17,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140Ã‚Âº F.,Critical,27,Z,10/14/17,10/25/17,Cycle Inspection / Re-inspection
50038412,TWIN SISTER PAN,BROOKLYN,6319,8TH AVE,11220,9173617189,Chinese,7/5/17,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,5,A,7/5/17,10/25/17,Cycle Inspection / Re-inspection
41656010,PACIFICANA REST,BROOKLYN,813,55 STREET,11220,7188712880,Chinese,9/20/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13,A,9/20/17,10/25/17,Cycle Inspection / Re-inspection
50008356,NEW HAPPY WOK,MANHATTAN,158,DELANCEY ST,10002,2123889800,Chinese,3/15/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,11,A,3/15/17,10/25/17,Cycle Inspection / Initial Inspection
40395023,JING FONG RESTAURANT,MANHATTAN,20,ELIZABETH STREET,10013,2129645256,Chinese,4/18/17,Violations were cited in the following area(s).,09C,Food contact surface not properly maintained.,Not Critical,13,A,4/18/17,10/25/17,Cycle Inspection / Initial Inspection
50044005,HAPPY GARDEN,BROOKLYN,7211,3RD AVE,11209,7187481113,Chinese,2/14/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,6,A,2/14/17,10/25/17,Cycle Inspection / Initial Inspection
40826684,WU LIANG YE RESTAURANT,MANHATTAN,36,WEST   48 STREET,10036,2123982308,Chinese,2/1/17,Violations were cited in the following area(s).,04O,Live animals other than fish in tank or service animal present in facility's food and/or non-food areas.,Critical,25,B,2/1/17,10/25/17,Cycle Inspection / Re-inspection
50048885,SO GO CAFE,MANHATTAN,37B,ALLEN STREET,10002,3473236633,Chinese,1/30/17,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,11,A,1/30/17,10/25/17,Cycle Inspection / Re-inspection
41413944,HING WONG RESTAURANT,BRONX,721,WESTCHESTER AVENUE,10455,7188424165,Chinese,10/12/17,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,23,Z,10/12/17,10/25/17,Cycle Inspection / Re-inspection
41158614,GOLDEN STAR GARDEN,BRONX,1384,EAST GUNHILL ROAD,10469,7185479699,Chinese,5/24/17,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,5,A,5/24/17,10/25/17,Cycle Inspection / Re-inspection
50002622,SING GARDEN RESTAURANT,BRONX,1165,CASTLE HILL AVE,10462,7188243267,Chinese,5/23/17,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,6,A,5/23/17,10/25/17,Cycle Inspection / Initial Inspection
41693533,HOWONG RESTAURANT,BROOKLYN,6718,BAY PARKWAY,11204,7182320833,Chinese,5/11/17,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,13,A,5/11/17,10/25/17,Cycle Inspection / Re-inspection
50055636,PANDA EXPRESS 2614,BROOKLYN,423,FULTON ST,11201,7182463898,Chinese,5/3/17,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,7,A,5/3/17,10/25/17,Pre-permit (Operational) / Re-inspection
50056384,NEW STAR,QUEENS,9703,57TH AVE,11368,7186998166,Chinese,10/13/17,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,12,A,10/13/17,10/25/17,Cycle Inspection / Re-inspection
50045694,NEW WAH LUNG KITCHEN,QUEENS,2111,21ST AVE,11105,7182780390,Chinese,6/1/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13,A,6/1/17,10/25/17,Cycle Inspection / Re-inspection
41633599,NEW PEKING KITCHEN,BROOKLYN,1806,AVENUE M,11230,7183762207,Chinese,8/3/17,Violations were cited in the following area(s).,02G,Cold food item held above 41Ã‚Âº F (smoked fish and reduced oxygen packaged foods above 38 Ã‚ÂºF) except during necessary preparation.,Critical,9,A,8/3/17,10/25/17,Cycle Inspection / Initial Inspection
50035510,HING WON,MANHATTAN,48,W 48TH ST,10036,2127191451,Chinese,4/10/17,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,25,B,4/10/17,10/25/17,Cycle Inspection / Re-inspection
50052123,SZECHUAN FLAVOR,QUEENS,13553,NORTHERN BLVD,11354,7188880951,Chinese,4/26/17,Violations were cited in the following area(s).,10I,"Single service item reused, improperly stored, dispensed; not used when required.",Not Critical,12,A,4/26/17,10/25/17,Cycle Inspection / Initial Inspection
41281381,RED BOWL CHINESE RESTAURANT,BROOKLYN,208,BEDFORD AVENUE,11249,7183888898,Chinese,8/29/17,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,15,Z,8/29/17,10/25/17,Cycle Inspection / Re-inspection
41686285,EAGLE CITY TEX MEX CHINESE FOOD,BROOKLYN,914B,FULTON STREET,11238,7183986601,Chinese,10/11/17,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,18,Z,10/11/17,10/25/17,Cycle Inspection / Re-inspection
41541049,CHINA DRAGON,QUEENS,1944,37 STREET,11105,7186268172,Chinese,6/22/17,Violations were cited in the following area(s).,02G,Cold food item held above 41Ã‚Âº F (smoked fish and reduced oxygen packaged foods above 38 Ã‚ÂºF) except during necessary preparation.,Critical,9,A,6/22/17,10/25/17,Cycle Inspection / Re-inspection
50012165,GOLDEN HOUSE RESTAURANT,QUEENS,10504,LIBERTY AVE,11417,7186595909,Chinese,8/22/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,21,Z,8/22/17,10/25/17,Cycle Inspection / Re-inspection
50058188,GOLDEN FLOWER RESTAURANT,BRONX,1772,WESTCHESTER AVE,10472,7184092010,Chinese,2/28/17,Violations were cited in the following area(s).,10D,"Mechanical or natural ventilation system not provided, improperly installed, in disrepair and/or fails to prevent excessive build-up of grease, heat, steam condensation vapors, odors, smoke, and fumes.",Not Critical,11,A,2/28/17,10/25/17,Pre-permit (Operational) / Re-inspection
41590509,SHIH LEE CHINESE GOODEATS,MANHATTAN,311,EAST   45 STREET,10017,2128670318,Chinese,6/21/17,Establishment re-opened by DOHMH,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,4,P,6/21/17,10/25/17,Cycle Inspection / Reopening Inspection
50046942,CHINA WOK,MANHATTAN,199,E 3RD ST,10009,2122285888,Chinese,5/22/17,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,12,A,5/22/17,10/25/17,Cycle Inspection / Initial Inspection
41650270,WING HUA 508,BROOKLYN,508,COURT STREET,11231,7188558797,Chinese,8/11/17,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,7,A,8/11/17,10/25/17,Cycle Inspection / Initial Inspection
41529391,CHINA WOK,BROOKLYN,5813,AVENUE T,11234,7182095999,Chinese,5/2/17,Violations were cited in the following area(s).,10I,"Single service item reused, improperly stored, dispensed; not used when required.",Not Critical,12,A,5/2/17,10/25/17,Cycle Inspection / Initial Inspection
50065644,NEW GRAND BUFFET,QUEENS,3445,48TH ST,11101,7182788889,Chinese,9/12/17,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140Ã‚Âº F.,Critical,26,Z,9/12/17,10/25/17,Pre-permit (Operational) / Re-inspection
50001994,YMC GOOD TASTE CHINESE RESTAURANT,QUEENS,47-05,FRANCIS LEWIS BOULEVARD,11361,7186318688,Chinese,6/22/17,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140Ã‚Âº F.,Critical,12,A,6/22/17,10/25/17,Cycle Inspection / Initial Inspection
50002789,SING WAH RESTAURANT,BROOKLYN,1394,SAINT JOHNS PL,11213,7187782216,Chinese,8/28/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,11,A,8/28/17,10/25/17,Cycle Inspection / Initial Inspection
50046888,HONG KONG HOUSE,QUEENS,2307,STEINWAY ST,11105,7187777659,Chinese,10/16/17,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,27,Z,10/16/17,10/25/17,Cycle Inspection / Re-inspection
41682342,SHANGHAI CUISINE 33,QUEENS,5733,MAIN STREET,11355,7183535791,Chinese,6/5/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,8,A,6/5/17,10/25/17,Cycle Inspection / Initial Inspection
50054998,HAPPY GARDEN,BROOKLYN,188,WILSON AVE,11237,7186023800,Chinese,8/3/17,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140Ã‚Âº F.,Critical,10,A,8/3/17,10/25/17,Cycle Inspection / Initial Inspection
41480055,FU WANG CHINESE RESTAURANT,BRONX,314,EAST  194 STREET,10458,7189330504,Chinese,6/19/17,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,7,A,6/19/17,10/25/17,Cycle Inspection / Initial Inspection
50056707,Healthy Eating Club,QUEENS,13206,MAPLE AVE,11355,3473923688,Chinese,2/14/17,Violations were cited in the following area(s).,02H,"Food not cooled by an approved method whereby the internal product temperature is reduced from 140Ã‚Âº F to 70Ã‚Âº F or less within 2 hours, and from 70Ã‚Âº F to 41Ã‚Âº F or less within 4 additional hours.",Critical,12,A,2/14/17,10/25/17,Pre-permit (Operational) / Re-inspection
50059647,U N RESTAURANT,MANHATTAN,348,E 49TH ST,10017,2128886103,Chinese,9/6/17,Violations were cited in the following area(s).,02G,Cold food item held above 41Ã‚Âº F (smoked fish and reduced oxygen packaged foods above 38 Ã‚ÂºF) except during necessary preparation.,Critical,19,B,9/6/17,10/25/17,Pre-permit (Operational) / Re-inspection
41445737,1818 SEAFOOD RESTAURANT,BROOKLYN,1818,AVENUE U,11229,7183326188,Chinese,2/16/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12,A,2/16/17,10/25/17,Cycle Inspection / Re-inspection
50058053,RED HOT II,BROOKLYN,349,7TH AVE,11215,7183690700,Chinese,10/4/17,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,27,Z,10/4/17,10/25/17,Cycle Inspection / Re-inspection
50001090,DRAGON CHINA RESTAURANT ON BAYRIDGE,BROOKLYN,7917,3RD AVE,11209,7182382202,Chinese,5/23/17,Violations were cited in the following area(s).,09A,Canned food product observed dented and not segregated from other consumable food items.,Not Critical,13,A,5/23/17,10/25/17,Cycle Inspection / Initial Inspection
50065807,HANA NOODLE STATION,BROOKLYN,445,ALBEE SQ WEST,11201,9293784473,Chinese,9/27/17,Violations were cited in the following area(s).,10H,Proper sanitization not provided for utensil ware washing operation.,Not Critical,13,A,9/27/17,10/25/17,Pre-permit (Operational) / Re-inspection
50056824,HUNDRED TASTE,QUEENS,4235,MAIN ST,11355,7186619066,Chinese,8/16/17,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140Ã‚Âº F.,Critical,29,Z,8/16/17,10/25/17,Cycle Inspection / Re-inspection
50005741,MOON & FLOWER HOUSE,BROOKLYN,5912,7TH AVE,11220,7187650020,Chinese,10/16/17,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140Ã‚Âº F.,Critical,24,Z,10/16/17,10/25/17,Cycle Inspection / Re-inspection
41578597,DUMPLINGS & THINGS,BROOKLYN,375B,5 AVENUE,11215,7187682200,Chinese,6/7/17,Violations were cited in the following area(s).,10I,"Single service item reused, improperly stored, dispensed; not used when required.",Not Critical,8,A,6/7/17,10/25/17,Cycle Inspection / Initial Inspection
41505645,GOOD CHINESE RESTAURANT,BROOKLYN,663,KNICKERBOCKER AVENUE,11221,7183667829,Chinese,7/17/17,Establishment re-opened by DOHMH,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,5,Z,7/17/17,10/25/17,Cycle Inspection / Reopening Inspection
41680592,SPICY VILLAGE,MANHATTAN,68B,FORSYTH STREET,10002,2126258299,Chinese,5/30/17,Violations were cited in the following area(s).,02G,Cold food item held above 41Ã‚Âº F (smoked fish and reduced oxygen packaged foods above 38 Ã‚ÂºF) except during necessary preparation.,Critical,9,A,5/30/17,10/25/17,Cycle Inspection / Initial Inspection
50064570,SHENG DA CHINESE FOOD RESTAURANT,MANHATTAN,27,ELDRIDGE ST,10002,2129250805,Chinese,6/23/17,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,11,A,6/23/17,10/25/17,Pre-permit (Operational) / Initial Inspection
50044065,NEW FU LAI KITCHEN,BROOKLYN,7023,FORT HAMILTON PKWY,11228,7188333853,Chinese,8/23/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,7,A,8/23/17,10/25/17,Cycle Inspection / Re-inspection
41084481,JOE'S GINGER RESTAURANT,MANHATTAN,25,PELL STREET,10013,2122850333,Chinese,3/20/17,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,8,A,3/20/17,10/25/17,Cycle Inspection / Re-inspection
50037137,FUNNY BBQ,MANHATTAN,98,BOWERY,10013,2129650076,Chinese,4/21/17,Violations were cited in the following area(s).,04K,Evidence of rats or live rats present in facility's food and/or non-food areas.,Critical,14,B,4/21/17,10/25/17,Cycle Inspection / Re-inspection
50054660,PINTO GARDEN,MANHATTAN,117,W 10TH ST,10011,2123665455,Chinese,6/20/17,Violations were cited in the following area(s).,02G,Cold food item held above 41Ã‚Âº F (smoked fish and reduced oxygen packaged foods above 38 Ã‚ÂºF) except during necessary preparation.,Critical,24,Z,6/20/17,10/25/17,Pre-permit (Operational) / Re-inspection
41250498,NO. 1 CHINESE RESTAURANT,BRONX,7,WEST TREMONT AVENUE,10453,7182945294,Chinese,9/6/17,Violations were cited in the following area(s).,04M,Live roaches present in facility's food and/or non-food areas.,Critical,9,A,9/6/17,10/25/17,Cycle Inspection / Initial Inspection
41636803,WOK N ROLL KITCHEN,BROOKLYN,1821,CHURCH AVENUE,11226,7182821188,Chinese,5/4/17,Violations were cited in the following area(s).,09C,Food contact surface not properly maintained.,Not Critical,13,A,5/4/17,10/25/17,Cycle Inspection / Initial Inspection
50033010,LI'S GARDEN,QUEENS,4287,MAIN ST,11355,7183592108,Chinese,8/16/17,Violations were cited in the following area(s).,09B,Thawing procedures improper.,Not Critical,30,Z,8/16/17,10/25/17,Cycle Inspection / Re-inspection
50058425,WANG XIANG LOU RESTAURANT,QUEENS,135-25A,40TH RD,11354,9177431282,Chinese,2/1/17,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,21,B,2/1/17,10/25/17,Pre-permit (Operational) / Re-inspection
50066992,KUNG FU XIAO LONG BAO,QUEENS,5916,MAIN ST,11355,7186612882,Chinese,10/5/17,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,32,Z,10/5/17,10/25/17,Pre-permit (Operational) / Re-inspection
41695440,BEST BAKERY,BROOKLYN,5812,8 AVENUE,11220,7184395138,Chinese,3/29/17,Violations were cited in the following area(s).,04M,Live roaches present in facility's food and/or non-food areas.,Critical,24,B,3/29/17,10/25/17,Cycle Inspection / Re-inspection
41650019,NEW WIN SHING,QUEENS,4806,BROADWAY,11103,7189569688,Chinese,1/30/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,7,A,1/30/17,10/25/17,Cycle Inspection / Initial Inspection
41569947,EASTERN RESTAURANT,QUEENS,7422,JAMAICA AVENUE,11421,7182969575,Chinese,8/3/17,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,13,A,8/3/17,10/25/17,Cycle Inspection / Initial Inspection
41649164,DONG KING,BRONX,80,WEST  165 STREET,10452,7185388253,Chinese,8/28/17,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,7,A,8/28/17,10/25/17,Cycle Inspection / Initial Inspection
50053934,WENZHOU NOODLE RESTAURANT,QUEENS,4112,COLLEGE POINT BLVD,11355,7183580058,Chinese,1/26/17,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140Ã‚Âº F.,Critical,13,A,1/26/17,10/25/17,Cycle Inspection / Re-inspection
50000884,PIC UP STIX,MANHATTAN,1372,LEXINGTON AVE,10128,2128607600,Chinese,5/3/17,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,12,A,5/3/17,10/25/17,Cycle Inspection / Re-inspection
41351765,CHUNG HING CHINESE RESTAURANT,BROOKLYN,157,COURT STREET,11201,7186255089,Chinese,5/31/17,Violations were cited in the following area(s).,09C,Food contact surface not properly maintained.,Not Critical,7,A,5/31/17,10/25/17,Cycle Inspection / Initial Inspection
41700837,NEW JU FENG CHINESE RESTAURANT,BROOKLYN,2809,NOSTRAND AVENUE,11229,7182529865,Chinese,1/4/17,Violations were cited in the following area(s).,10I,"Single service item reused, improperly stored, dispensed; not used when required.",Not Critical,5,A,1/4/17,10/25/17,Cycle Inspection / Initial Inspection
50056419,QUEENS SEAFOOD RESTAURANT,QUEENS,8222,45TH AVE,11373,7184783330,Chinese,1/11/17,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,13,A,1/11/17,10/25/17,Pre-permit (Operational) / Re-inspection
50008076,HONG KONG BOY RESTAURANT,BROOKLYN,6201,8TH AVE,11220,7186301289,Chinese,1/24/17,Violations were cited in the following area(s).,02G,Cold food item held above 41Ã‚Âº F (smoked fish and reduced oxygen packaged foods above 38 Ã‚ÂºF) except during necessary preparation.,Critical,25,B,1/24/17,10/25/17,Cycle Inspection / Re-inspection
50038120,SHUN WON FLUSHING,QUEENS,4127,MAIN ST,11355,3475750596,Chinese,10/18/17,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140Ã‚Âº F.,Critical,20,Z,10/18/17,10/25/17,Cycle Inspection / Re-inspection
41371333,NEW DUMPLING HOUSE,QUEENS,9512,JAMAICA AVENUE,11421,7184410054,Chinese,4/18/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,5,A,4/18/17,10/25/17,Cycle Inspection / Re-inspection
50040446,HAPPY WOK,BRONX,133,E 157TH ST,10451,7189934606,Chinese,7/18/17,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,4,A,7/18/17,10/25/17,Cycle Inspection / Initial Inspection
41615281,HO WOK,STATEN ISLAND,692,ARTHUR KILL ROAD,10308,7189486562,Chinese,2/23/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,9,A,2/23/17,10/25/17,Cycle Inspection / Initial Inspection
50044368,CHOPSTICK,BROOKLYN,884,REMSEN AVE,11236,7186298555,Chinese,7/10/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13,A,7/10/17,10/25/17,Cycle Inspection / Initial Inspection
41686285,EAGLE CITY TEX MEX CHINESE FOOD,BROOKLYN,914B,FULTON STREET,11238,7183986601,Chinese,10/11/17,Violations were cited in the following area(s).,02G,Cold food item held above 41Ã‚Âº F (smoked fish and reduced oxygen packaged foods above 38 Ã‚ÂºF) except during necessary preparation.,Critical,18,Z,10/11/17,10/25/17,Cycle Inspection / Re-inspection
50050924,GOLDEN LEAF SKY,QUEENS,13617,41ST AVE,11355,7186616655,Chinese,4/10/17,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140Ã‚Âº F.,Critical,20,B,4/10/17,10/25/17,Cycle Inspection / Re-inspection
50055924,CHINESE NO.1 RESTAURANT,QUEENS,8817,JAMAICA AVE,11421,7188466688,Chinese,8/28/17,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,12,A,8/28/17,10/25/17,Cycle Inspection / Initial Inspection
41654984,CHINESE DELIGHT LUCKY COMING,BRONX,2387,WASHINGTON AVENUE,10458,7182953779,Chinese,10/11/17,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,8,A,10/11/17,10/25/17,Cycle Inspection / Re-inspection
41542492,FAR EAST SZECHUAN KITCHEN,QUEENS,7104,KISSENA BOULEVARD,11367,7182631265,Chinese,7/3/17,Violations were cited in the following area(s).,04M,Live roaches present in facility's food and/or non-food areas.,Critical,9,A,7/3/17,10/25/17,Cycle Inspection / Re-inspection
50015859,LAO MA MA LA TANG,QUEENS,4318,MAIN ST,11355,7185393061,Chinese,4/25/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,11,A,4/25/17,10/25/17,Cycle Inspection / Initial Inspection
41394018,WOK 88,MANHATTAN,1570,3 AVENUE,10128,2128288688,Chinese,1/25/17,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,12,A,1/25/17,10/25/17,Cycle Inspection / Initial Inspection
50004619,TASTY DUMPLING,MANHATTAN,42,MULBERRY ST,10013,2123490070,Chinese,5/15/17,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,21,B,5/15/17,10/25/17,Cycle Inspection / Re-inspection
50045463,SUN SHINE SEAFOOD RESTAURANT,MANHATTAN,27,DIVISION ST,10002,2123741319,Chinese,3/21/17,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,12,A,3/21/17,10/25/17,Cycle Inspection / Re-inspection
41708433,CHINA WOK II,QUEENS,10315,101 AVENUE,11416,7188471898,Chinese,8/16/17,Establishment re-opened by DOHMH,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,2,Z,8/16/17,10/25/17,Cycle Inspection / Reopening Inspection
50018428,HAN WONG RESTAURANT,BROOKLYN,8510,20TH AVE,11214,7187141188,Chinese,5/22/17,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,13,A,5/22/17,10/25/17,Cycle Inspection / Initial Inspection
50053586,NEW TASTE TO GO,BROOKLYN,2310,86TH ST,11214,7189383937,Chinese,1/26/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,10,A,1/26/17,10/25/17,Cycle Inspection / Re-inspection
50001090,DRAGON CHINA RESTAURANT ON BAYRIDGE,BROOKLYN,7917,3RD AVE,11209,7182382202,Chinese,5/23/17,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,13,A,5/23/17,10/25/17,Cycle Inspection / Initial Inspection
41712184,CHINESE FAST WOK,MANHATTAN,230,7 AVENUE,10011,2126456888,Chinese,4/14/17,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,7,A,4/14/17,10/25/17,Cycle Inspection / Initial Inspection
