CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE
50011483,ANNADALE TERRACE,STATEN ISLAND,801,ANNADALE RD,10312,7189840700,American,10/17/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13,A,10/17/17,10/25/17,Cycle Inspection / Re-inspection
41481830,SILVER MOON DINER,QUEENS,23520,HILLSIDE AVENUE,11427,7184655550,American,3/13/17,Establishment re-opened by DOHMH,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,9,P,3/13/17,10/25/17,Cycle Inspection / Reopening Inspection
41578481,TOP HOT BAGELS & GRILL,QUEENS,4018,BELL BOULEVARD,11361,7182299090,American,2/27/17,Violations were cited in the following area(s).,02G,Cold food item held above 41Ã‚Âº F (smoked fish and reduced oxygen packaged foods above 38 Ã‚ÂºF) except during necessary preparation.,Critical,9,A,2/27/17,10/25/17,Cycle Inspection / Initial Inspection
40391339,3 GUYS,MANHATTAN,1381,MADISON AVENUE,10029,2123483800,American,8/18/17,Violations were cited in the following area(s).,06F,Wiping cloths soiled or not stored in sanitizing solution.,Critical,12,A,8/18/17,10/25/17,Cycle Inspection / Initial Inspection
50035292,THE LOCAL @ JFK,QUEENS,NKA,JFK INTL AIRPORT 58H,11430,7187512899,American,5/23/17,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,10,A,5/23/17,10/25/17,Cycle Inspection / Initial Inspection
40811405,AU BON PAIN,MANHATTAN,1251,6 AVENUE,10020,2129215908,American,4/21/17,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,10,A,4/21/17,10/25/17,Cycle Inspection / Initial Inspection
40367752,GRIFFIS FACULTY CLUB,MANHATTAN,521,EAST   68 STREET,10065,2127466100,American,2/17/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,7,A,2/17/17,10/25/17,Cycle Inspection / Re-inspection
41474875,THE WILLIAMS MEMORIAL RESIDENCE,MANHATTAN,720,WEST END AVENUE,10025,2123166000,American,8/21/17,Violations were cited in the following area(s).,10H,Proper sanitization not provided for utensil ware washing operation.,Not Critical,11,A,8/21/17,10/25/17,Cycle Inspection / Initial Inspection
41443528,MMM THATS A WRAP,QUEENS,4552,BELL BOULEVARD,11361,7184289727,American,7/18/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12,A,7/18/17,10/25/17,Cycle Inspection / Initial Inspection
41011887,THE CITY BAKERY,MANHATTAN,3,WEST   18 STREET,10011,2123661414,American,1/3/17,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140Ã‚Âº F.,Critical,12,A,1/3/17,10/25/17,Cycle Inspection / Re-inspection
40592296,3 DELI & GRILL,MANHATTAN,133,EAST   55 STREET,10022,2124863272,American,4/14/17,Violations were cited in the following area(s).,02G,Cold food item held above 41Ã‚Âº F (smoked fish and reduced oxygen packaged foods above 38 Ã‚ÂºF) except during necessary preparation.,Critical,12,A,4/14/17,10/25/17,Cycle Inspection / Initial Inspection
50044340,WENDY'S,MANHATTAN,4,SOUTH ST,10004,7185240080,American,3/28/17,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,13,A,3/28/17,10/25/17,Cycle Inspection / Initial Inspection
50049907,3 IN 1 KITCHEN,BROOKLYN,4902,FORT HAMILTON PKWY,11219,7184377744,American,10/20/17,Violations were cited in the following area(s).,06F,Wiping cloths soiled or not stored in sanitizing solution.,Critical,20,Z,10/20/17,10/25/17,Cycle Inspection / Re-inspection
40369983,THE DART INN,QUEENS,8318,PARSONS BOULEVARD,11432,7182911894,American,6/1/17,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,13,A,6/1/17,10/25/17,Cycle Inspection / Initial Inspection
41412063,BLACK HORSE PUB,BROOKLYN,568,5 AVENUE,11215,7187881975,American,1/27/17,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,12,A,1/27/17,10/25/17,Cycle Inspection / Re-inspection
41538001,THE HALCYON GOURMET LLC,BROOKLYN,202,BANKER STREET,11222,7183492882,American,3/30/17,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,11,A,3/30/17,10/25/17,Cycle Inspection / Re-inspection
50068988,MCDONALD'S #13068,BROOKLYN,880,CONEY ISLAND AVE,11218,7735058724,American,9/27/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,11,A,9/27/17,10/25/17,Pre-permit (Operational) / Initial Inspection
50004830,CROWNE PLAZA-JFK AIRPORT,QUEENS,13810,135TH AVE,11436,7185301160,American,2/10/17,Violations were cited in the following area(s).,10J,''''Wash hands sign not posted at hand wash facility.,Not Critical,4,A,2/10/17,10/25/17,Cycle Inspection / Re-inspection
41347636,NEW APOLLO DINER,BROOKLYN,159,LIVINGSTON STREET,11201,7188585600,American,10/17/17,Violations were cited in the following area(s).,09C,Food contact surface not properly maintained.,Not Critical,6,A,10/17/17,10/25/17,Cycle Inspection / Re-inspection
40396126,EUROPA CAFE,MANHATTAN,205,WEST   57 STREET,10019,2129774030,American,7/11/17,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,23,Z,7/11/17,10/25/17,Cycle Inspection / Re-inspection
40401422,BROADWAY DIVE,MANHATTAN,2662,BROADWAY,10025,2128652662,American,1/18/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,7,A,1/18/17,10/25/17,Cycle Inspection / Initial Inspection
50042162,MILE 17,MANHATTAN,1446,1ST AVE,10021,2127721734,American,5/5/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,11,A,5/5/17,10/25/17,Cycle Inspection / Re-inspection
41552928,JACK THE HORSE TAVERN,BROOKLYN,66,HICKS STREET,11201,7188525084,American,2/2/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12,A,2/2/17,10/25/17,Cycle Inspection / Re-inspection
50001552,GATSBY'S ON THE BAY,STATEN ISLAND,695,BAY STREET,10304,7184428729,American,7/11/17,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,11,A,7/11/17,10/25/17,Cycle Inspection / Initial Inspection
50065655,JA BURGER'S N SHAKES,BROOKLYN,264,BLEECKER ST,11237,9293973134,American,8/14/17,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,10,A,8/14/17,10/25/17,Pre-permit (Operational) / Initial Inspection
41268327,TACO BELL PIZZA HUT,MANHATTAN,12,EAST  125 STREET,10035,2128281292,American,9/5/17,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,13,A,9/5/17,10/25/17,Cycle Inspection / Initial Inspection
41296533,PABLO'S RESTAURANT,BROOKLYN,43,NEWKIRK PLAZA,11226,7184217603,American,4/5/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,9,A,4/5/17,10/25/17,Cycle Inspection / Re-inspection
40401671,WATER FRONT ALE HOUSE,MANHATTAN,540,2 AVENUE,10016,2126964104,American,7/31/17,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,12,A,7/31/17,10/25/17,Cycle Inspection / Initial Inspection
40379890,O'HARA'S,MANHATTAN,120,CEDAR STREET,10006,2122673032,American,1/20/17,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,12,A,1/20/17,10/25/17,Cycle Inspection / Initial Inspection
50048541,SHAKE SHACK,MANHATTAN,1333,BROADWAY,10018,6467473444,American,8/22/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,10,A,8/22/17,10/25/17,Cycle Inspection / Initial Inspection
50038175,LENZ'S,MANHATTAN,514,E 20TH ST,10009,2129792859,American,5/9/17,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,12,A,5/9/17,10/25/17,Cycle Inspection / Re-inspection
50004709,GUACUCO HOT DOGS,BROOKLYN,234,STARR STREET,11237,7188213291,American,4/6/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,7,A,4/6/17,10/25/17,Cycle Inspection / Initial Inspection
41144476,BURGER KING,BROOKLYN,971,FLATBUSH AVENUE,11226,7182843397,American,9/26/17,Violations were cited in the following area(s).,04M,Live roaches present in facility's food and/or non-food areas.,Critical,13,A,9/26/17,10/25/17,Cycle Inspection / Initial Inspection
40399986,FIFTH AVE CAFE /DINER,BROOKLYN,432,5 AVENUE,11215,7188328131,American,6/6/17,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,7,A,6/6/17,10/25/17,Cycle Inspection / Re-inspection
50043252,DISTRICT SOCIAL,MANHATTAN,252,W 37TH ST,10018,2129949599,American,10/4/17,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,12,A,10/4/17,10/25/17,Cycle Inspection / Initial Inspection
50034756,THE LATE LATE,MANHATTAN,159,E HOUSTON ST,10002,6468613342,American,5/30/17,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,10,A,5/30/17,10/25/17,Cycle Inspection / Re-inspection
40573138,TAVERN ON JANE,MANHATTAN,31,8 AVENUE,10014,2126752526,American,3/2/17,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,12,A,3/2/17,10/25/17,Cycle Inspection / Initial Inspection
50001796,WHITE CASTLE,BROOKLYN,1205,BOARDWALK WEST,11224,7189747666,American,8/30/17,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,12,A,8/30/17,10/25/17,Cycle Inspection / Initial Inspection
50009140,LIC LANDING BY COFFEED,QUEENS,5210,CENTER BLVD,11109,7186061299,American,6/26/17,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,26,B,6/26/17,10/25/17,Cycle Inspection / Re-inspection
40369165,REIF'S TAVERN,MANHATTAN,302,EAST   92 STREET,10128,2124260519,American,6/22/17,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,30,C,6/22/17,10/25/17,Cycle Inspection / Re-inspection
41424208,AMC THEATRES,MANHATTAN,2309,FREDERICK DOUGLAS BOULEVARD,10027,2126656923,American,7/10/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,8,A,7/10/17,10/25/17,Cycle Inspection / Re-inspection
41722442,SIDETRACKS RESTAURANT,QUEENS,4508,QUEENS BOULEVARD,11104,7187863570,American,1/25/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,4,A,1/25/17,10/25/17,Cycle Inspection / Re-inspection
41383441,RUDDY AND DEAN,STATEN ISLAND,44,RICHMOND TERRACE,10301,7188164400,American,2/1/17,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,9,A,2/1/17,10/25/17,Cycle Inspection / Re-inspection
41241298,ALCHEMY,BROOKLYN,56,5 AVENUE,11217,7186364385,American,1/17/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,5,A,1/17/17,10/25/17,Cycle Inspection / Initial Inspection
50058993,IHOP,BROOKLYN,1019,SURF AVE,11224,7186767220,American,9/22/17,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilitys food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,11,A,9/22/17,10/25/17,Cycle Inspection / Initial Inspection
40390235,O'FLANAGAN'S,MANHATTAN,1215,1 AVENUE,10065,2124390660,American,3/22/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,10,A,3/22/17,10/25/17,Cycle Inspection / Initial Inspection
50017407,CROWN FRIED CHICKEN,QUEENS,8792,PARSONS BLVD,11432,3475925020,American,3/16/17,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,13,A,3/16/17,10/25/17,Cycle Inspection / Re-inspection
40401821,THREE DECKER RESTAURANT,MANHATTAN,1746,2 AVENUE,10128,2122899936,American,3/29/17,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,11,A,3/29/17,10/25/17,Cycle Inspection / Initial Inspection
50056586,MAISON PICKLE,MANHATTAN,2309,BROADWAY,10024,2126712711,American,9/5/17,Violations were cited in the following area(s).,09C,Food contact surface not properly maintained.,Not Critical,3,A,9/5/17,10/25/17,Pre-permit (Operational) / Re-inspection
41618394,CREATE,QUEENS,3603,30 AVENUE,11103,7182040333,American,8/17/17,Violations were cited in the following area(s).,09C,Food contact surface not properly maintained.,Not Critical,12,A,8/17/17,10/25/17,Cycle Inspection / Initial Inspection
50043950,EL PARAISO RESTAURANT,BRONX,231,BROOK AVE,10454,9177018109,American,3/31/17,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,Critical,12,A,3/31/17,10/25/17,Pre-permit (Operational) / Re-inspection
41416726,R.C.L Enterprises inc,QUEENS,14122,ROCKAWAY BOULEVARD,11436,7185293576,American,9/20/17,Violations were cited in the following area(s).,08C,Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.,Not Critical,12,A,9/20/17,10/25/17,Cycle Inspection / Initial Inspection
50002920,HIGHBURY PUB,BROOKLYN,1002,CORTELYOU RD,11218,7189081342,American,7/25/17,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,8,A,7/25/17,10/25/17,Cycle Inspection / Initial Inspection
41497493,EDDY'S EATS,MANHATTAN,379,PARK AVENUE SOUTH,10016,2126854901,American,6/12/17,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,29,C,6/12/17,10/25/17,Cycle Inspection / Re-inspection
50035234,THE WATERFRONT RESTAURANT,BRONX,748,CLARENCE AVE,10465,7188293150,American,9/16/17,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,9,A,9/16/17,10/25/17,Cycle Inspection / Initial Inspection
40692741,DELIGHT DONUT,QUEENS,6691,FRESH POND ROAD,11385,7186284708,American,6/29/17,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,11,A,6/29/17,10/25/17,Cycle Inspection / Initial Inspection
50005523,BAGELS PLUS,BROOKLYN,7501,NEW UTRECHT AVE,11214,7182321404,American,5/9/17,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,13,A,5/9/17,10/25/17,Cycle Inspection / Re-inspection
41468119,NANSEN LODGE SOCIAL CLUB,STATEN ISLAND,3441,VICTORY BOULEVARD,10314,7189830464,American,9/15/17,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,13,A,9/15/17,10/25/17,Cycle Inspection / Initial Inspection
50048138,INTERCONTINENTAL NEW YORK EMPLOYEE CAFE,MANHATTAN,111,E 48TH ST,10017,2127555900,American,8/16/17,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,10,A,8/16/17,10/25/17,Cycle Inspection / Initial Inspection
50044252,OPEN MARKET,MANHATTAN,15,WILLIAM ST,10005,2127855555,American,8/11/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,11,A,8/11/17,10/25/17,Cycle Inspection / Re-inspection
41690816,ACTION BURGER,BROOKLYN,292,GRAHAM AVENUE,11211,7185994376,American,5/3/17,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,13,A,5/3/17,10/25/17,Cycle Inspection / Re-inspection
41301628,PETE'S GRILL,QUEENS,3914,QUEENS BOULEVARD,11104,7189372220,American,8/24/17,Violations were cited in the following area(s).,08C,Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.,Not Critical,7,A,8/24/17,10/25/17,Cycle Inspection / Re-inspection
40797684,AMERICAS BURGER AND WRAPS,MANHATTAN,1159,3 AVENUE,10065,2126280740,American,7/5/17,Violations were cited in the following area(s).,04M,Live roaches present in facility's food and/or non-food areas.,Critical,10,A,7/5/17,10/25/17,Cycle Inspection / Re-inspection
41708729,ENERGY FUEL CAFE,BROOKLYN,606,5 AVENUE,11215,7184996999,American,8/9/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,11,A,8/9/17,10/25/17,Cycle Inspection / Re-inspection
40678235,BOURBON STREET,QUEENS,4012,BELL BOULEVARD,11361,7182242200,American,10/10/17,Violations were cited in the following area(s).,02H,"Food not cooled by an approved method whereby the internal product temperature is reduced from 140Ã‚Âº F to 70Ã‚Âº F or less within 2 hours, and from 70Ã‚Âº F to 41Ã‚Âº F or less within 4 additional hours.",Critical,27,Z,10/10/17,10/25/17,Cycle Inspection / Re-inspection
40891446,HOTEL CARLYLE,MANHATTAN,35,EAST 76 STREET,10021,2127441600,American,3/10/17,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,13,A,3/10/17,10/25/17,Cycle Inspection / Initial Inspection
40744833,CAFE ORLIN,MANHATTAN,41,ST MARKS PLACE,10003,2127771447,American,9/15/17,Establishment re-opened by DOHMH,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,9,Z,9/15/17,10/25/17,Cycle Inspection / Reopening Inspection
40864834,ALMAR,BROOKLYN,111,FRONT STREET,11201,7188555288,American,10/12/17,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,12,A,10/12/17,10/25/17,Cycle Inspection / Re-inspection
50018085,EARTH CAFE,MANHATTAN,2580,BROADWAY,10025,6469645167,American,10/5/17,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,18,Z,10/5/17,10/25/17,Cycle Inspection / Re-inspection
50043186,AMITY HALL,MANHATTAN,982,AMSTERDAM AVE,10025,6469302501,American,6/28/17,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,13,A,6/28/17,10/25/17,Cycle Inspection / Initial Inspection
40483602,NEDERLANDER THEATER BA,MANHATTAN,208,WEST   41 STREET,10036,2123544624,American,8/16/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,7,A,8/16/17,10/25/17,Cycle Inspection / Initial Inspection
41124425,DYRE AVENUE DINER,BRONX,3803,DYRE AVENUE,10466,7189940036,American,1/13/17,Violations were cited in the following area(s).,04J,"Appropriately scaled metal stem-type thermometer or thermocouple not provided or used to evaluate temperatures of potentially hazardous foods during cooking, cooling, reheating and holding.",Critical,17,B,1/13/17,10/25/17,Cycle Inspection / Re-inspection
50000829,AMC THEATRES,MANHATTAN,312,W 34TH ST,10001,2122444556,American,5/22/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,4,A,5/22/17,10/25/17,Cycle Inspection / Initial Inspection
50000768,"BUFFALO WILD WINGS, PEETS COFFEE & TEA, BENTO SUSHI",QUEENS,NKA,JFK INTERNATIONAL AIRPORT,11430,7187514769,American,5/23/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,9,A,5/23/17,10/25/17,Cycle Inspection / Re-inspection
41152727,DADDY-O,MANHATTAN,44,BEDFORD STREET,10014,2124148884,American,7/18/17,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,8,A,7/18/17,10/25/17,Cycle Inspection / Initial Inspection
50004809,BAR BACON,MANHATTAN,836,9TH AVE,10019,6463620622,American,6/28/17,Violations were cited in the following area(s).,09B,Thawing procedures improper.,Not Critical,19,B,6/28/17,10/25/17,Cycle Inspection / Re-inspection
41185699,JOHNNY ROCKETS,QUEENS,8028,COOPER AVENUE,11385,7183813300,American,7/26/17,Violations were cited in the following area(s).,02G,Cold food item held above 41Ã‚Âº F (smoked fish and reduced oxygen packaged foods above 38 Ã‚ÂºF) except during necessary preparation.,Critical,13,A,7/26/17,10/25/17,Cycle Inspection / Initial Inspection
41382808,STUDIO TWENTY ONE,MANHATTAN,59,WEST   21 STREET,10010,2123678300,American,7/20/17,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,10,A,7/20/17,10/25/17,Cycle Inspection / Initial Inspection
50033067,FIVE GUYS FAMOUS BURGERS AND FRIES,BRONX,815,HUTCHINSON RIVER PKWY,10465,9293246301,American,8/2/17,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,Critical,10,A,8/2/17,10/25/17,Cycle Inspection / Initial Inspection
50005299,ACEY DUCEY'S,QUEENS,10117,METROPOLITAN AVE,11375,7185755055,American,2/2/17,Violations were cited in the following area(s).,02G,Cold food item held above 41Ã‚Âº F (smoked fish and reduced oxygen packaged foods above 38 Ã‚ÂºF) except during necessary preparation.,Critical,12,A,2/2/17,10/25/17,Cycle Inspection / Re-inspection
50041815,SWEETGREEN,MANHATTAN,311,AMSTERDAM AVE,10023,2124964081,American,8/1/17,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,10,A,8/1/17,10/25/17,Cycle Inspection / Initial Inspection
50001923,GLORIA JEAN'S COFFEE,QUEENS,90-15,QUEENS BLVD,11373,9172921446,American,1/6/17,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,10,A,1/6/17,10/25/17,Cycle Inspection / Re-inspection
50007306,CORNER GRIND,BROOKLYN,1183,BEDFORD AVE,11216,7186365600,American,5/18/17,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,5,A,5/18/17,10/25/17,Cycle Inspection / Re-inspection
40693952,J.R'S CABARET,BRONX,1625,EAST  233 STREET,10466,7183259711,American,2/13/17,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,3,A,2/13/17,10/25/17,Cycle Inspection / Initial Inspection
40514147,CREATIVE EDGE CATERERS,MANHATTAN,110,BARROW STREET,10014,2127413000,American,5/11/17,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,19,B,5/11/17,10/25/17,Cycle Inspection / Re-inspection
